artwork_id,artist_id
63648,35847.0
250178,
254992,50758.0
234393,
19517,216.0
84273,40786.0
3409,42036.0
125187,35147.0
64027,41345.0
32647,
194276,37219.0
31968,36681.0
78004,
144494,36875.0
98250,36445.0
236204,104022.0
260464,35112.0
51369,41757.0
143351,34505.0
188255,1356.0
54491,13854.0
241339,43575.0
217559,60217.0
72409,
59759,10565.0
180665,27657.0
136251,37541.0
21591,
223905,20027.0
44868,36945.0
243304,37362.0
156850,35615.0
215564,34436.0
131594,25035.0
70434,
26254,34314.0
268054,54714.0
9004,30183.0
101122,51349.0
40082,50710.0
150087,33849.0
225428,35298.0
16318,23003.0
40578,35670.0
199444,85745.0
152540,86237.0
104320,40543.0
45280,42266.0
14325,33849.0
155285,26646.0
89441,40694.0
401,2601.0
42545,33529.0
75636,
23056,35778.0
210766,100448.0
5924,5070.0
233006,
141696,51349.0
218356,61534.0
146153,34474.0
110733,26428.0
51693,36788.0
193049,
84789,4238.0
111821,37279.0
50981,36544.0
81071,34969.0
63218,65276.0
48148,
127440,36041.0
30380,35240.0
235078,114780.0
111088,35670.0
142110,37541.0
114770,40997.0
19844,16038.0
1967,
79245,36336.0
261625,36688.0
123403,34474.0
108753,30184.0
18756,36624.0
85032,40739.0
33406,31492.0
231892,
200336,34236.0
223456,35487.0
10366,37902.0
208706,110752.0
100363,36219.0
224393,30844.0
183419,
71675,37043.0
27015,33497.0
73648,36839.0
240178,117550.0
216718,112444.0
245680,37052.0
137010,47785.0
94623,35543.0
152813,104124.0
211527,31311.0
22217,
132212,38187.0
89912,40851.0
42816,33730.0
184626,37338.0
119142,16047.0
185934,54277.0
15164,1455.0
43704,26086.0
88600,4678.0
100699,35565.0
41739,37424.0
221191,
153701,35363.0
198605,33642.0
251769,116614.0
207109,104887.0
49309,36430.0
190235,31299.0
29908,
36604,36845.0
80230,42444.0
37916,40883.0
147312,35072.0
111572,
232247,
78907,40970.0
195467,31492.0
34793,33591.0
33056,36953.0
2218,
85462,
18306,33657.0
235428,86415.0
50578,104691.0
114320,41872.0
55280,34754.0
201874,13224.0
125884,36219.0
64924,26364.0
261275,109517.0
35881,528.0
99441,36326.0
79615,36336.0
13819,36363.0
183049,57876.0
91071,34467.0
27445,
101821,34672.0
242515,107078.0
58148,36735.0
11824,
150984,79789.0
20380,30227.0
151696,35072.0
100733,35367.0
21968,36845.0
43354,40516.0
154494,47473.0
15534,34797.0
226204,
68004,17230.0
23955,6029.0
246805,40794.0
105531,30670.0
44491,35582.0
153351,36918.0
211177,31311.0
22647,35265.0
74027,35543.0
94273,36706.0
119512,43030.0
25182,
50082,37043.0
264077,117835.0
232617,
49759,39479.0
207559,36423.0
34269,34946.0
62409,
233905,2820.0
231938,
54868,43087.0
85198,29992.0
205564,111217.0
146850,70381.0
36254,29328.0
121594,34579.0
24140,52271.0
72720,36631.0
136178,37541.0
212188,55959.0
23685,40561.0
187289,59979.0
45453,68565.0
220503,36786.0
132992,
73832,37279.0
103236,32705.0
120556,43578.0
3720,37116.0
116937,
57897,37362.0
127293,44470.0
66333,36809.0
49889,36875.0
98179,36445.0
51040,36544.0
146780,33729.0
262770,40896.0
2832,
267088,40436.0
192988,
29288,13365.0
139777,36731.0
53587,34729.0
98483,36398.0
144247,7141.0
124846,40615.0
231312,
54242,30162.0
143582,36482.0
28860,7353.0
193360,106766.0
158264,34988.0
32094,23102.0
125754,36326.0
196498,2601.0
35751,40869.0
122091,37145.0
83365,114854.0
48261,
186861,35199.0
258231,114377.0
225701,34956.0
157191,
16031,
152669,33841.0
47194,35543.0
209394,117550.0
96864,30617.0
89768,40851.0
97776,33031.0
77522,3389.0
151946,35161.0
212472,31299.0
26487,
224813,7398.0
131347,33631.0
268687,59822.0
187773,103832.0
45003,34919.0
155006,26646.0
103666,51349.0
128536,15155.0
69496,114854.0
102974,35554.0
241440,37022.0
24510,31492.0
77488,33841.0
239688,49602.0
134515,37541.0
149025,33874.0
182121,34942.0
90119,35282.0
100949,31285.0
233285,24742.0
67871,51349.0
141415,48158.0
202921,100973.0
117275,81169.0
98529,36398.0
51410,35611.0
262320,20117.0
249070,35845.0
143428,50678.0
115248,
196532,34467.0
120106,43336.0
6488,72979.0
66763,37282.0
86537,35583.0
125304,33403.0
193730,
19794,15006.0
147938,35161.0
83735,41346.0
109791,35107.0
48631,40763.0
63561,35670.0
35301,36681.0
250251,117110.0
206431,44458.0
145905,36540.0
112077,
236087,33344.0
139327,33607.0
49923,35787.0
82827,34089.0
159926,98821.0
29322,6513.0
231742,
267122,
54612,36860.0
77172,
21712,
97326,7269.0
187323,50210.0
259973,114587.0
243187,47845.0
131717,61302.0
225351,35298.0
9287,34321.0
13399,
104459,37402.0
150204,35394.0
222494,34089.0
73998,37279.0
378,2601.0
89338,40543.0
22094,36681.0
38860,37362.0
148264,74071.0
186498,48647.0
58261,32048.0
132091,74893.0
73131,14157.0
25751,34946.0
102427,114854.0
43587,40545.0
129777,44688.0
198486,109578.0
44242,37406.0
126482,35427.0
31342,
254212,
202472,55343.0
141946,37541.0
229722,112342.0
197773,2104.0
121347,43726.0
234813,114389.0
36487,
2131,
263161,117814.0
147191,15565.0
50651,114041.0
196861,37401.0
84859,47127.0
142669,51349.0
228830,114277.0
140654,37541.0
99768,34033.0
28163,
142393,37541.0
55453,37424.0
32997,43709.0
122992,35139.0
63832,35543.0
145456,
52396,51708.0
82574,20654.0
123680,33798.0
34140,4909.0
202188,17134.0
124145,33473.0
159475,36157.0
192571,96555.0
197289,35220.0
7333,37252.0
208585,110752.0
151045,33457.0
46785,35577.0
118929,8446.0
59889,40689.0
156780,37338.0
17620,
224110,33543.0
182988,101936.0
105618,
186162,43008.0
130556,34946.0
157892,36731.0
47897,40990.0
238133,115185.0
129327,39182.0
68287,36747.0
118883,36525.0
59923,35801.0
102077,37401.0
221742,110266.0
44612,7429.0
12072,
148634,20347.0
45900,35092.0
220850,24706.0
135304,33865.0
157938,34569.0
16898,33692.0
91708,30183.0
73561,37279.0
155905,90247.0
93735,36691.0
119791,35072.0
58631,2436.0
76299,40647.0
248661,69449.0
120805,1668.0
235351,4397.0
50201,37043.0
142239,37541.0
232494,
122838,33630.0
63998,4127.0
99338,32749.0
87326,35220.0
229372,71099.0
31712,33841.0
67172,40869.0
202022,110607.0
121717,33354.0
249973,
197323,35220.0
34510,34151.0
236984,115945.0
62370,
49020,
82124,34477.0
126528,19107.0
159025,35670.0
18185,36472.0
192121,62187.0
267821,34692.0
7763,40517.0
55003,36264.0
230153,110752.0
28533,
79496,35656.0
145006,34283.0
186532,6029.0
96537,
213633,111994.0
245053,28190.0
20103,34864.0
77871,64112.0
223285,41320.0
107275,35851.0
212921,42776.0
88529,
243884,40598.0
105248,36198.0
12588,
153428,35719.0
8496,
79183,15155.0
63977,35543.0
113373,40597.0
266226,108022.0
28026,40449.0
18490,
124000,37319.0
36038,34996.0
7276,35029.0
60658,37074.0
207735,52722.0
251155,34743.0
34005,34946.0
62665,
49535,40811.0
190409,51837.0
17765,
224055,33543.0
8183,33844.0
223790,35391.0
107760,
151100,
102098,833.0
15758,8174.0
245546,47473.0
20416,36332.0
76276,
16877,36811.0
73074,28934.0
93220,
69880,37259.0
181218,28522.0
38925,
135611,36516.0
27629,
214119,112094.0
242779,37327.0
12567,34081.0
39637,34237.0
129632,42750.0
68792,35061.0
102562,36219.0
154302,87627.0
24906,40453.0
51806,37345.0
234956,
121202,10390.0
197636,110752.0
2074,
87633,46418.0
31207,
202537,42387.0
141803,51349.0
232181,
228975,
86921,36624.0
79479,36336.0
113689,33672.0
196924,112851.0
248374,36030.0
267964,2898.0
188890,34942.0
60208,
7626,40869.0
36468,
82061,36418.0
98895,35139.0
123395,34474.0
34455,35751.0
265959,117820.0
113723,35787.0
99787,34033.0
138473,34998.0
142686,51349.0
55146,43087.0
230016,36326.0
6934,30183.0
245116,44904.0
20046,40970.0
238426,
186477,103291.0
156295,
17335,44014.0
41555,37424.0
224405,30844.0
26891,30260.0
75909,100449.0
198469,109586.0
212864,42776.0
151550,36215.0
46290,1771.0
43568,40545.0
129798,40528.0
68638,36809.0
182967,101286.0
149863,34187.0
39267,40566.0
12137,41757.0
154752,40765.0
43092,21325.0
129262,113545.0
59866,5947.0
58774,
93670,34072.0
25244,87637.0
155840,
47878,21993.0
181648,42264.0
45845,35738.0
27279,
219681,117550.0
140341,37541.0
116521,
57481,23875.0
30945,
52379,51708.0
235214,44312.0
120940,43726.0
248724,
189278,110752.0
32978,20685.0
197266,35220.0
121652,43878.0
126197,33539.0
67037,40869.0
31657,37028.0
218993,18858.0
87263,35252.0
231257,
144302,7141.0
236592,107761.0
34906,110752.0
48324,34262.0
83220,6922.0
63074,34611.0
250744,114277.0
125611,36747.0
158321,34988.0
19281,33539.0
61049,117405.0
204119,44703.0
96921,30617.0
103689,51349.0
42729,
184919,35391.0
69479,
16174,113508.0
186924,35199.0
9792,2601.0
41806,23463.0
131202,33728.0
224956,10348.0
8880,29992.0
77467,33577.0
21207,35327.0
151803,35072.0
97633,8741.0
182434,78177.0
149530,20634.0
268238,36513.0
243168,115820.0
215708,116329.0
70658,37022.0
72665,33707.0
24005,37074.0
208839,110752.0
180409,
227383,113992.0
73977,15992.0
397,2601.0
179186,36761.0
45516,35059.0
247982,44312.0
116872,
232882,
228076,10017.0
86022,40912.0
196027,67527.0
120413,36507.0
3665,34611.0
234055,114377.0
262635,36363.0
2977,31492.0
188039,61425.0
233790,2820.0
112098,
260608,116935.0
145840,33541.0
250314,
48774,34611.0
83670,46560.0
232928,
158771,33473.0
193675,33992.0
55845,87635.0
230915,114577.0
32581,
125241,19552.0
61419,30184.0
231607,
54757,34963.0
188193,43087.0
143097,43008.0
159863,41140.0
82962,34879.0
49866,36788.0
98196,36445.0
144752,36169.0
26192,34946.0
268392,36253.0
97263,34672.0
208993,117550.0
21657,26428.0
136197,37541.0
77037,37275.0
212167,115526.0
106521,
47481,9879.0
150341,34946.0
69029,14242.0
42379,37424.0
14519,
130940,44796.0
225214,35298.0
40344,43726.0
247828,
199278,115971.0
128473,34313.0
103723,51349.0
42683,
89787,
155143,
45146,35484.0
13726,33867.0
152686,15565.0
199782,56272.0
9638,2601.0
149160,43008.0
134450,37541.0
215358,110834.0
26468,34314.0
268668,22737.0
217365,111588.0
88895,36643.0
72235,34008.0
97799,30579.0
10809,41234.0
249135,60143.0
262265,35235.0
36891,
65909,
200859,34089.0
126894,23348.0
67934,71191.0
117330,
202864,110687.0
139798,48865.0
228426,35595.0
120043,48117.0
196477,2601.0
3235,41905.0
100387,36219.0
224377,30844.0
131823,29882.0
70983,33541.0
151222,22646.0
245664,37052.0
20734,34243.0
96300,37144.0
186305,36918.0
130731,14488.0
211039,57047.0
74169,41492.0
22709,35265.0
145631,34398.0
48905,
83801,36472.0
232759,
264139,
1983,
28304,40561.0
158900,60871.0
124322,33473.0
231876,
115886,40399.0
54926,43087.0
159612,98403.0
7154,40543.0
49617,36095.0
62547,
34327,34946.0
121120,43767.0
65778,114854.0
33118,
200628,110607.0
18248,33550.0
67745,51349.0
31125,3705.0
202615,43594.0
87511,33671.0
140433,36063.0
116253,
93102,22738.0
25536,14928.0
13957,35220.0
135533,14746.0
74493,115381.0
9849,2601.0
148003,35161.0
183107,33774.0
39515,34241.0
12645,
44025,31094.0
268819,36513.0
208218,111539.0
223148,51679.0
46018,35228.0
96750,31816.0
150960,
245234,113655.0
20364,34002.0
76504,43726.0
42958,36710.0
199859,38474.0
211469,31311.0
135499,21009.0
41677,37424.0
151672,35485.0
85486,29844.0
124772,14952.0
200782,41850.0
207047,36317.0
82343,28234.0
49247,35580.0
195483,35261.0
35865,528.0
250935,34743.0
113401,40597.0
140599,48082.0
264569,118202.0
232309,
55264,19076.0
125860,29992.0
230334,36326.0
28754,40497.0
252908,116912.0
116603,
248406,116324.0
263756,112759.0
235136,114780.0
50066,5719.0
3814,46902.0
262844,117796.0
80684,
197144,35220.0
18618,41440.0
33548,34946.0
2706,
124288,33473.0
65328,29878.0
87141,34544.0
190681,37279.0
229115,
31575,36681.0
67315,36149.0
202245,111195.0
117911,34257.0
144889,36169.0
12215,41757.0
39145,
70829,
129140,35741.0
102210,32325.0
154470,69451.0
223518,
46448,41757.0
10228,51349.0
208648,110752.0
25166,31492.0
73706,37279.0
240036,113247.0
58456,
184292,102489.0
94297,36706.0
148453,52605.0
211193,31311.0
106253,
150433,62900.0
225566,35298.0
101596,24183.0
16256,
131120,35738.0
187514,36126.0
23118,33844.0
97511,8741.0
239545,115476.0
160085,40737.0
21125,
77745,36309.0
244075,116135.0
68849,22575.0
267715,16627.0
231175,
115185,18862.0
29515,37279.0
7857,
233148,30596.0
56018,
35536,40672.0
113952,36972.0
48006,40990.0
83102,40697.0
158003,34569.0
193107,29867.0
125533,48122.0
64493,33779.0
6745,61758.0
86300,
4282,40653.0
194338,37219.0
120731,35234.0
61691,22196.0
248955,
196305,53954.0
19459,61758.0
201039,33607.0
32709,51518.0
64169,42521.0
3547,42245.0
249647,30536.0
51227,35228.0
121823,35851.0
234377,
31826,1419.0
117442,32048.0
141222,37541.0
182716,36209.0
217417,35840.0
154923,26646.0
24327,33672.0
92713,47372.0
93801,33376.0
128301,35008.0
103051,
155631,71297.0
47609,
209409,117550.0
104794,31000.0
45634,35092.0
220764,35485.0
38304,33572.0
215580,34436.0
131570,25035.0
134288,37541.0
23548,
77315,34008.0
21575,40517.0
180681,44014.0
97141,34262.0
154889,
15929,107201.0
150063,77685.0
106603,36336.0
225136,35298.0
40066,37144.0
258406,8871.0
194292,37219.0
4328,110202.0
250036,117110.0
84297,40465.0
6315,
29145,34065.0
231525,
54475,34073.0
121989,40597.0
144470,55293.0
260480,64640.0
233518,2820.0
51677,34124.0
234727,33992.0
262147,
249217,
229816,88783.0
141672,51349.0
117012,
140960,37541.0
66504,34089.0
30364,20431.0
86750,
196755,34946.0
81095,16122.0
50965,37279.0
3117,34241.0
125499,31706.0
32359,57918.0
19009,6918.0
25865,34988.0
240935,42434.0
209059,117550.0
11439,46367.0
13404,34313.0
45264,28137.0
135860,37541.0
27858,33531.0
210782,36063.0
149242,36187.0
39846,36094.0
129843,24874.0
92343,40545.0
24777,36507.0
81580,40572.0
3402,42146.0
84278,41182.0
203141,35606.0
66011,35606.0
228211,114770.0
86245,34663.0
31963,36681.0
117507,40694.0
51362,35339.0
59752,33692.0
92656,37902.0
217552,49030.0
154866,36316.0
72402,43536.0
270896,118769.0
24262,26428.0
134267,37541.0
44863,40615.0
149757,69233.0
38241,33572.0
148845,
101129,51349.0
40089,2190.0
155774,90045.0
103114,33951.0
93944,10321.0
58840,
225423,35298.0
16313,46234.0
150576,43581.0
106316,
21060,
244130,116137.0
180394,
97454,47169.0
24798,31492.0
187451,103701.0
131065,40509.0
178909,36018.0
139455,37279.0
85890,41556.0
29450,37279.0
231030,
51698,36788.0
125476,31706.0
193042,
158146,96439.0
84782,46537.0
83047,41038.0
48143,
63213,65276.0
35473,34939.0
113817,35285.0
250523,107942.0
141737,51349.0
229953,60928.0
249352,
51732,35619.0
262002,35235.0
234662,114734.0
84628,40517.0
142818,2601.0
3052,42196.0
140825,37541.0
30221,20786.0
122219,37362.0
4797,34151.0
99919,51349.0
109149,34023.0
104281,29328.0
45321,34894.0
13541,37252.0
135925,15155.0
101579,36469.0
157319,
128614,34967.0
103544,30762.0
240870,35721.0
14284,34744.0
155324,26646.0
24632,30058.0
129906,2601.0
59302,35181.0
92206,19138.0
149307,36423.0
182203,101518.0
39903,34237.0
75797,20799.0
97004,30617.0
21430,
212300,22687.0
17851,40566.0
131435,44242.0
70595,
187001,35199.0
221899,117352.0
225073,35298.0
101083,51349.0
40123,44014.0
16743,34151.0
11086,9383.0
150126,33849.0
64186,42521.0
35023,36778.0
63643,35543.0
250173,
1595,
207801,40798.0
144535,33814.0
267200,68051.0
231460,
115490,36297.0
87454,40614.0
229400,114387.0
31060,3338.0
67600,71191.0
34798,37074.0
121065,37275.0
197451,35220.0
85469,
235423,86415.0
116316,
264586,74157.0
13812,6029.0
211486,31311.0
135476,33138.0
25473,34485.0
216343,115981.0
103817,51349.0
93047,35265.0
58143,33838.0
129455,34864.0
154165,36219.0
221030,24706.0
44160,19622.0
12700,36681.0
95890,110752.0
100738,
41698,35445.0
156158,87637.0
21963,
151367,37293.0
17502,
91580,30183.0
94278,36706.0
96245,33550.0
181585,42264.0
245721,47473.0
76011,4142.0
25189,31492.0
132649,40642.0
119519,2779.0
28241,34946.0
193941,35199.0
111129,
50089,5719.0
83944,33546.0
48840,26676.0
113114,36289.0
145774,36516.0
144866,56399.0
207552,36423.0
34262,
62402,35729.0
49752,35787.0
82656,41817.0
85193,30183.0
159757,40465.0
231933,
200297,4326.0
54863,
235073,114780.0
111083,33739.0
50123,106966.0
116746,
67250,34505.0
31430,36681.0
117854,42821.0
254560,33521.0
87004,117843.0
108758,31375.0
123408,34474.0
197001,37393.0
121435,35311.0
60595,
231899,
85039,47770.0
15495,11252.0
102355,114854.0
72951,34341.0
129005,108308.0
39000,
105490,33800.0
100368,36219.0
224398,30844.0
74186,31257.0
183412,
148516,22194.0
93417,44014.0
73643,33739.0
25023,34946.0
240173,117550.0
216713,100172.0
186610,48647.0
130224,
101980,34672.0
40820,40869.0
152818,104124.0
94628,3583.0
213511,52249.0
150825,36198.0
20221,19014.0
119149,36706.0
132219,38187.0
97907,21570.0
151737,35072.0
107157,35851.0
17152,29977.0
100692,35565.0
41732,37424.0
224662,33640.0
259352,55773.0
49302,31548.0
82206,15683.0
251762,116614.0
207102,104913.0
34632,13384.0
124637,34398.0
65797,30260.0
29903,34738.0
7441,41486.0
28611,71191.0
55321,37424.0
235589,33992.0
147319,35072.0
111579,
35920,
145324,
113544,34730.0
13668,35276.0
220158,35162.0
258390,8871.0
157030,24522.0
101650,24183.0
11655,41757.0
106195,
238991,33573.0
209235,117550.0
239683,58460.0
136523,
10947,9383.0
8864,29882.0
100942,9754.0
215216,50207.0
70346,34824.0
268726,57365.0
98522,36398.0
236576,44285.0
65847,36202.0
200917,110686.0
143423,42844.0
188527,58808.0
6483,
196539,
84501,40545.0
64755,34505.0
32135,
66768,37282.0
30108,36380.0
122130,36695.0
63090,34611.0
109260,36198.0
79864,40517.0
61557,14651.0
147933,35161.0
81703,33808.0
127332,44463.0
232866,
108888,25568.0
49928,21343.0
233774,2820.0
117784,
218424,90845.0
190814,104903.0
231749,
267129,
2993,12443.0
192829,43768.0
80811,34967.0
146621,43346.0
77179,
21719,
133721,40517.0
187328,50210.0
75144,34814.0
210014,111635.0
247966,44312.0
22836,35269.0
179162,34743.0
69167,34609.0
227367,113985.0
73993,37279.0
103397,
373,2601.0
212183,43835.0
97287,20044.0
208977,110752.0
268376,118338.0
215646,104093.0
243026,113655.0
26176,
9326,25722.0
45458,40883.0
220508,36786.0
101200,51349.0
214954,24742.0
216969,
47465,37006.0
11205,35069.0
222535,34089.0
196169,58815.0
114901,33808.0
32565,57917.0
64305,15339.0
84151,40555.0
127298,44455.0
66338,36799.0
83694,41235.0
109630,110752.0
48790,34487.0
194154,100363.0
122560,36082.0
98172,36445.0
236126,114612.0
49882,36875.0
159887,11016.0
18927,33672.0
192983,
29283,40769.0
2839,30183.0
267083,20344.0
115613,41080.0
188177,10438.0
98488,36398.0
218074,14293.0
126870,17527.0
233324,62157.0
202880,73447.0
29779,31895.0
231319,
143589,37204.0
262281,
36875,
196493,2601.0
61107,
204057,111295.0
127762,10905.0
86496,87635.0
191356,105268.0
199766,28781.0
152662,35465.0
89763,34089.0
14007,40581.0
184857,35391.0
128497,40903.0
69537,23046.0
21349,
212479,31299.0
118021,35623.0
185745,40566.0
217381,60217.0
43975,32803.0
88871,34946.0
133371,36480.0
187778,103832.0
41948,37424.0
224818,7398.0
23374,23940.0
75514,
198874,
149184,34283.0
118888,36525.0
59928,12523.0
180814,
223774,35391.0
46624,41757.0
10044,51349.0
182829,33736.0
8167,27657.0
221749,
44619,33997.0
12079,40883.0
100041,832.0
156621,
259581,41440.0
90811,4403.0
91703,29844.0
269137,40876.0
27337,
71557,
47936,34946.0
76292,40869.0
238092,100973.0
181706,37402.0
189336,52257.0
142232,37541.0
261507,117690.0
122833,39522.0
63993,35543.0
99333,31404.0
113397,40597.0
31719,34848.0
67179,40869.0
202029,110607.0
254649,116847.0
229379,77705.0
123721,40615.0
62681,
249978,
197328,35220.0
7292,
65144,
85310,4403.0
18474,
5755,2601.0
126523,36132.0
67483,29953.0
2090,47770.0
80112,37279.0
36526,
7768,
60346,34946.0
28538,40970.0
55008,61425.0
230158,110752.0
111650,37479.0
147030,
248390,116324.0
4847,29851.0
116195,
232165,
211605,31311.0
22135,
74755,34611.0
94501,86363.0
213638,111994.0
238568,19677.0
119260,51349.0
184504,56492.0
132130,110336.0
73090,10229.0
102586,
88522,34946.0
178773,65483.0
105243,35590.0
12583,
153423,35719.0
210917,57047.0
198527,109578.0
71107,43658.0
91353,29844.0
88488,
223324,
136870,48046.0
212880,42776.0
10414,
153589,41459.0
44249,31094.0
39779,7674.0
100411,31395.0
243925,18850.0
126489,35427.0
67529,
31349,
254219,116682.0
98871,35139.0
123371,36398.0
236825,117647.0
49181,40990.0
51948,40432.0
234818,114389.0
197778,44182.0
192080,105856.0
267980,40598.0
65514,51349.0
143970,12071.0
200444,40682.0
188874,34942.0
189766,31299.0
84852,
79537,78907.0
237737,58607.0
99763,34033.0
142398,37541.0
55458,31706.0
28168,
204954,110891.0
63839,35543.0
99299,31334.0
232535,
219665,117550.0
218977,18858.0
190547,33511.0
87287,35220.0
202183,17134.0
205646,36407.0
60716,26998.0
36176,20528.0
197282,35220.0
80542,
129286,106071.0
68326,34244.0
118922,30517.0
59882,46234.0
92986,
198177,54683.0
149887,14488.0
182983,101930.0
39283,
157899,36731.0
186169,43008.0
148795,4756.0
94151,8542.0
104901,36706.0
211255,31311.0
22565,35265.0
245408,37103.0
213268,36893.0
76338,
20558,36198.0
184154,105026.0
93694,34072.0
119630,35072.0
58790,43087.0
60203,
36463,35747.0
80057,37394.0
5610,
138478,11105.0
113728,35787.0
232020,
264640,32647.0
219370,35760.0
196885,36657.0
147175,15565.0
184441,56492.0
119325,36706.0
130048,37321.0
38884,33546.0
94444,61425.0
22070,26531.0
198462,109577.0
153566,26406.0
105306,36977.0
39796,
129793,22902.0
68633,
15303,25002.0
88467,44904.0
149868,47633.0
8022,
156764,36209.0
100104,30561.0
129269,9631.0
92969,
154759,40765.0
102139,
180951,37279.0
208561,110752.0
181643,34341.0
47873,21993.0
71412,
27272,
157876,36731.0
91646,30183.0
122976,44113.0
52372,36247.0
99276,36326.0
142377,37541.0
189273,104449.0
28187,
121659,8741.0
36199,21472.0
192595,106092.0
159491,36157.0
18531,
33661,34946.0
256731,
218998,18858.0
87268,
207694,44638.0
123664,33798.0
82590,42050.0
49494,36247.0
113378,40597.0
79188,15155.0
219720,117550.0
116480,
232470,
257989,53629.0
61941,51349.0
249997,107570.0
36033,40869.0
60653,40889.0
5240,37245.0
190402,43444.0
229396,108540.0
8188,26531.0
12096,41757.0
153136,35400.0
102093,
43133,34035.0
15753,
68263,36547.0
119775,
184011,40759.0
211310,31311.0
104844,31706.0
22420,23776.0
94014,33376.0
181213,64881.0
91216,29844.0
27622,33641.0
214112,112094.0
100554,35139.0
17294,44014.0
26930,
259094,66355.0
102569,36219.0
154309,87653.0
129639,34085.0
208131,86099.0
136935,31914.0
77895,40561.0
223261,33683.0
107291,24482.0
10551,
121209,34886.0
33231,44741.0
188931,35220.0
200501,36336.0
85605,40735.0
18161,40869.0
141808,51349.0
195600,56992.0
98934,35139.0
236960,115955.0
123234,35139.0
62394,
113682,40721.0
99626,37103.0
79472,16562.0
6895,4275.0
84917,36464.0
142727,2601.0
189623,75491.0
4001,6302.0
232923,
81646,14488.0
196186,9294.0
61412,29992.0
147876,
188198,43087.0
146764,106071.0
262794,49439.0
80954,40553.0
112139,
53099,35399.0
144759,
82969,34929.0
233631,2820.0
56761,36470.0
268399,16627.0
26199,34946.0
23661,14611.0
75001,36174.0
246731,112116.0
149491,33870.0
97268,34672.0
208998,117550.0
133664,35092.0
89276,35265.0
14512,34207.0
69022,
104517,30392.0
247823,
22973,36845.0
103728,51349.0
42688,33605.0
155148,
128478,34313.0
209370,117550.0
96880,30617.0
47170,35543.0
199789,110800.0
101715,24183.0
157175,
186885,35199.0
268663,40598.0
90057,34089.0
187797,
215353,110834.0
243533,
10802,73899.0
29796,
65902,
200852,112925.0
143566,36854.0
98467,36398.0
53563,29882.0
236433,34743.0
139793,37256.0
83381,36432.0
79921,40517.0
122075,35522.0
37788,
120048,48117.0
201740,22423.0
32070,1613.0
28884,36198.0
84444,41850.0
158280,34988.0
19320,35269.0
124908,40615.0
249094,60143.0
146334,2102.0
78799,42410.0
144309,7141.0
112569,41897.0
236599,3058.0
233261,24742.0
126935,37027.0
117291,42632.0
191213,30171.0
127627,33844.0
66787,37103.0
3394,40517.0
184912,35391.0
69472,85501.0
103682,51349.0
89626,36656.0
13687,
152727,35363.0
199623,28350.0
104147,40990.0
9799,36180.0
131209,20440.0
95605,45035.0
75451,
23231,34941.0
198931,108704.0
12995,
153835,3352.0
97638,8741.0
151808,35072.0
88934,
102990,
43830,40561.0
133234,19831.0
72394,114854.0
226960,36123.0
118164,42864.0
243163,36583.0
70653,37022.0
268233,34692.0
180402,
208832,110752.0
69188,114854.0
227388,113992.0
103378,31285.0
11340,34941.0
47520,36041.0
222470,34089.0
209720,29328.0
247989,44312.0
71941,
16485,36972.0
214811,2623.0
101345,51349.0
86029,17811.0
116879,
122425,40869.0
63585,
120418,43520.0
19770,26531.0
84014,41232.0
32420,44741.0
188032,61425.0
143136,25166.0
115756,40853.0
98037,35851.0
112093,
53133,
260603,116935.0
117045,
141625,51349.0
98719,35139.0
262110,11091.0
234770,33992.0
110780,26428.0
51620,36764.0
143618,28182.0
231088,34380.0
85828,110752.0
50932,
120336,37541.0
3140,39182.0
228753,42841.0
30333,16043.0
255263,116739.0
74997,16171.0
104393,37362.0
45233,36972.0
13453,26694.0
38703,15968.0
128706,108081.0
240962,42434.0
103456,34094.0
25832,36351.0
24720,31492.0
72140,
217010,
92314,34035.0
129814,15602.0
160178,99545.0
136718,31720.0
149215,34704.0
182311,101576.0
239142,2748.0
97116,34262.0
212212,110752.0
21522,40543.0
77342,34008.0
131527,33844.0
17943,40614.0
101191,51349.0
40031,33722.0
16651,33629.0
225161,35298.0
104669,35440.0
152009,32803.0
106654,36336.0
11194,40517.0
119958,35072.0
89108,35327.0
193500,106817.0
158404,104476.0
250061,
63751,35543.0
48401,40763.0
127109,44412.0
144427,35427.0
231572,
29112,40566.0
196352,50668.0
3510,
66103,35606.0
203053,110636.0
228303,
141275,37541.0
31871,34982.0
98349,36398.0
121874,47465.0
51270,
143248,34505.0
185084,100667.0
59640,43087.0
92744,
72510,37424.0
24370,26428.0
154974,26646.0
21488,
221821,89759.0
149645,75215.0
182741,33007.0
90779,36772.0
156949,33918.0
38353,33572.0
45663,35168.0
155666,30769.0
103006,
128356,36198.0
93856,17408.0
58952,52271.0
16201,36085.0
225531,35298.0
152459,54496.0
104239,30982.0
45399,34998.0
150464,78567.0
106204,
518,
244022,9089.0
77712,114854.0
97546,8741.0
187543,105364.0
90283,85651.0
131177,33728.0
215187,50207.0
260087,63288.0
29542,34136.0
85982,42177.0
231122,36681.0
267742,22737.0
7800,40517.0
125564,36743.0
193150,
158054,92841.0
84690,40517.0
81168,15760.0
111938,36225.0
50898,37279.0
250431,36030.0
113905,40765.0
63301,36989.0
35561,36881.0
30299,9287.0
111191,
50031,37043.0
235161,114780.0
230699,35670.0
3843,
142009,36011.0
114669,35584.0
99108,36326.0
117946,35996.0
31522,8167.0
229142,5074.0
